method,scenario,conflict_pressure,seed,ground_truth_conflict,ground_truth_resolvable,conflict_class,selected_proposals,selected_action_set,qos_satisfied,infeasible_configuration,conflict_detected,conflict_resolved,safe_rejection,rollback_triggered,coordination_latency_ms,transaction_latency_ms
proposed,transport_network,0.95,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,4.869762808084488,12.042663991451263
independent,transport_network,0.95,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.0349879264831543,15.694834291934967
adjacent,transport_network,0.95,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6778351962566376,12.150652706623077
no_verification,transport_network,0.95,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5601122975349426,15.666980296373367
proposed,transport_network,0.95,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0027:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,4.849608987569809,11.558379977941513
independent,transport_network,0.95,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03511086106300354,15.016727149486542
adjacent,transport_network,0.95,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0027:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6883703172206879,11.609293520450592
no_verification,transport_network,0.95,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5639232695102692,15.09455218911171
proposed,transport_network,0.95,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0028:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,4.8891231417655945,12.232296168804169
independent,transport_network,0.95,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03826990723609924,15.849258750677109
adjacent,transport_network,0.95,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0028:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,0.7069967687129974,12.439768761396408
no_verification,transport_network,0.95,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.554453581571579,15.85347205400467
proposed,transport_network,0.95,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0029:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;SWITCH_ROUTE;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,True,True,False,False,4.896864295005798,11.767875403165817
